symbol,code,exchange,name,fund_type,settlement,snapshot_date,source_data_date,source_update_time,last_price,spot_volume_lots,spot_amount,total_market_value,float_market_value,history_end_date
SH563390,563390,,,,,,,,,,,,,
SH563500,563500,,,,,,,,,,,,,
SH563510,563510,,,,,,,,,,,,,
SH563520,563520,,,,,,,,,,,,,
SH563530,563530,,,,,,,,,,,,,
SH563550,563550,,,,,,,,,,,,,
SH563560,563560,,,,,,,,,,,,,
SH563570,563570,,,,,,,,,,,,,
SH563580,563580,,,,,,,,,,,,,
SH563590,563590,,,,,,,,,,,,,
SH563600,563600,,,,,,,,,,,,,
SH563620,563620,,,,,,,,,,,,,
SH563630,563630,,,,,,,,,,,,,
SH563650,563650,,,,,,,,,,,,,
SH563660,563660,,,,,,,,,,,,,
SH563670,563670,,,,,,,,,,,,,
SH563680,563680,,,,,,,,,,,,,
SH563690,563690,,,,,,,,,,,,,
SH563700,563700,,,,,,,,,,,,,
SH563750,563750,,,,,,,,,,,,,
SH563760,563760,,,,,,,,,,,,,
SH563770,563770,,,,,,,,,,,,,
SH563780,563780,,,,,,,,,,,,,
SH563790,563790,,,,,,,,,,,,,
SH563800,563800,,,,,,,,,,,,,
SH563830,563830,,,,,,,,,,,,,
SH563850,563850,,,,,,,,,,,,,
SH563860,563860,,,,,,,,,,,,,
